BL8 4LF,"14 Moor Way, Hawkshaw, Bury, Greater Manchester",3 
BL8 4LE,"6 Greenside Close, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LU,"36 Springside View, Bury, Greater Manchester",-1
BL8 4LN,"2, Springside Cottages, Springside View, Bury, Greater Manchester",-1
BL8 4LF,"7 Moor Way, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LN,"1, Springside Cottages, Springside View, Bury, Greater Manchester",-1
BL8 4LN,"5, Springside Cottages, Springside View, Bury, Greater Manchester",-1
BL8 4LN,"9, Springside Cottages, Springside View, Bury, Greater Manchester",-1
BL8 4LN,"16, Springside Cottages, Springside View, Bury, Greater Manchester",-1
BL8 4LF,"4 Moor Way, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LD,"Eaves Cottage, Hawkshaw Lane, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LF,"20 Moor Way, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LF,"3 Moor Way, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LZ,"32 Holcombe Village, Bury, Greater Manchester",-1
BL8 4LU,"19 Springside View, Bury, Greater Manchester",-1
BL8 4LY,"22 - 24 Cross Lane, Holcombe, Bury, Greater Manchester",4 
BL8 4LF,"28 Moor Way, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LU,"27 Springside View, Bury, Greater Manchester",-1
BL8 4LU,"1 Springside View, Bury, Greater Manchester",-1
BL8 4LD,"Park Farm, Hawkshaw Lane, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LA,"6 Two Brooks Lane, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LA,"3 Two Brooks Lane, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LF,"32 Moor Way, Hawkshaw, Bury, Greater Manchester",-1
BL8 4LS,"Brandlesholme Old Hall, Brandlesholme Road, Bury, Greater Manchester",4 
BL8 4LN,"4, Springside Cottages, Springside View, Bury, Greater Manchester",-1
BL8 4NL,"73 Lumb Carr Road, Holcombe, Bury, Greater Manchester",3 
BL8 4NW,"3 Lumb Carr Road, Holcombe, Bury, Greater Manchester",2 
BL8 4NW,"16 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NW,"20 Lumb Carr Road, Holcombe, Bury, Greater Manchester",2 
BL8 4NW,"12 Lumb Carr Road, Holcombe, Bury, Greater Manchester",2 
BL8 4NB,"23 Chapel Lane, Holcombe, Bury, Greater Manchester",-1
BL8 4NF,"101 Holcombe Old Road, Holcombe, Bury, Greater Manchester",4 
BL8 4NL,"75 Lumb Carr Road, Holcombe, Bury, Greater Manchester",2 
BL8 4NF,"85 Holcombe Old Road, Holcombe, Bury, Greater Manchester",3 
BL8 4NN,"145 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NH,"200 Lumb Carr Road, Holcombe, Bury, Greater Manchester",3 
BL8 4NN,"Tower View, Lumb Carr Road, Holcombe, Bury, Greater Manchester",4 
BL8 4NN,"135 Lumb Carr Road, Holcombe, Bury, Greater Manchester",2 
BL8 4NH,"204 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NH,"202 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NB,"The Old Rectory, Chapel Lane, Holcombe, Bury, Greater Manchester",-1
BL8 4NW,"2 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NN,"139 Lumb Carr Road, Holcombe, Bury, Greater Manchester",2 
BL8 4NW,"10 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NL,"77 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NN,"147 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NA,"1 Alba Street, Holcombe, Bury, Greater Manchester",-1
BL8 4NG,"151 Holcombe Old Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NW,"18 Lumb Carr Road, Holcombe, Bury, Greater Manchester",2 
BL8 4NN,"133 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NF,"115 Holcombe Old Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NQ,"298 Holcombe Old Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NN,"141 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NN,"137 Lumb Carr Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NS,"2, Hey House, Moorbottom Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NN,"155 Lumb Carr Road, Holcombe, Bury, Greater Manchester",4 
BL8 4NG,"Gate House, Holcombe Old Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NS,"The Croft, Moorbottom Road, Holcombe, Bury, Greater Manchester",-1
BL8 4NH,"Lumb Carr House, Lumb Carr Road, Holcombe, Bury, Greater Manchester",4 
BL8 3NT,"5 Harwood Walk, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"15 Royds Street, Tottington, Bury, Greater Manchester",3 
BL8 3NN,"18 Burgundy Drive, Tottington, Bury, Greater Manchester",2 
BL8 3NW,"3 Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"33 Hawthorn Crescent, Tottington, Bury, Greater Manchester",3 
BL8 3NP,"11 Rhine Close, Tottington, Bury, Greater Manchester",3 
BL8 3NP,"29 Rhine Close, Tottington, Bury, Greater Manchester",3 
BL8 3NJ,"5 Kirklees Street, Tottington, Bury, Greater Manchester",4 
BL8 3NF,"31 Beryl Avenue, Tottington, Bury, Greater Manchester",4 
BL8 3NA,"8 South Royd Street, Tottington, Bury, Greater Manchester",2 
BL8 3NF,"2 Beryl Avenue, Tottington, Bury, Greater Manchester",4 
BL8 3NQ,"4 Laburnum Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"50 Hawthorn Crescent, Tottington, Bury, Greater Manchester",3 
BL8 3NF,"27 Beryl Avenue, Tottington, Bury, Greater Manchester",4 
BL8 3NN,"10 Burgundy Drive, Tottington, Bury, Greater Manchester",2 
BL8 3NF,"17 Beryl Avenue, Tottington, Bury, Greater Manchester",4 
BL8 3NQ,"10 Laburnum Avenue, Tottington, Bury, Greater Manchester",2 
BL8 3NN,"16 Burgundy Drive, Tottington, Bury, Greater Manchester",2 
BL8 3NH,"7 Royds Street, Tottington, Bury, Greater Manchester",3 
BL8 3NG,"18 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NP,"31 Rhine Close, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"62 Royds Street, Tottington, Bury, Greater Manchester",3 
BL8 3NR,"92 Wesley Street, Tottington, Bury, Greater Manchester",2 
BL8 3NF,"18 Beryl Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"34 Hawthorn Crescent, Tottington, Bury, Greater Manchester",3 
BL8 3NF,"22 Beryl Avenue, Tottington, Bury, Greater Manchester",3 
BL8 3NH,"47 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NQ,"14 Laburnum Avenue, Tottington, Bury, Greater Manchester",2 
BL8 3NG,"26 Hawthorn Crescent, Tottington, Bury, Greater Manchester",2 
BL8 3NB,"11 Laburnum Court, Tottington, Bury, Greater Manchester",-1
BL8 3NS,"3 Kirklees Close, Tottington, Bury, Greater Manchester",4 
BL8 3NE,"11e Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NN,"14 Burgundy Drive, Tottington, Bury, Greater Manchester",3 
BL8 3NP,"8 Rhine Close, Tottington, Bury, Greater Manchester",3 
BL8 3NE,"11f Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NE,"11b Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"45 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NF,"33 Beryl Avenue, Tottington, Bury, Greater Manchester",5 
BL8 3NE,"11d Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NB,"5 Laburnum Court, Tottington, Bury, Greater Manchester",3 
BL8 3NR,"80 Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3NW,"9b Wesley Street, Tottington, Bury, Greater Manchester",3 
BL8 3NG,"16 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NE,"11c Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"17 Sherwood Close, Tottington, Bury, Greater Manchester",2 
BL8 3NL,"4 Sherwood Close, Tottington, Bury, Greater Manchester",2 
BL8 3NE,"11a Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NJ,"24 Kirklees Street, Tottington, Bury, Greater Manchester",2 
BL8 3NE,"11 Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NF,"11 Beryl Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NP,"39 Rhine Close, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"3 Sherwood Close, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"6 Hawthorn Crescent, Tottington, Bury, Greater Manchester",3 
BL8 3NF,"10 Beryl Avenue, Tottington, Bury, Greater Manchester",4 
BL8 3NN,"1 Burgundy Drive, Tottington, Bury, Greater Manchester",4 
BL8 3NW,"9a Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3ND,"14 Old Doctors Street, Tottington, Bury, Greater Manchester",-1
BL8 3NF,"16 Beryl Avenue, Tottington, Bury, Greater Manchester",2 
BL8 3ND,"24 Old Doctors Street, Tottington, Bury, Greater Manchester",2 
BL8 3NH,"48 Royds Street, Tottington, Bury, Greater Manchester",2 
BL8 3NT,"3 Harwood Walk, Tottington, Bury, Greater Manchester",4 
BL8 3NH,"19 Royds Street, Tottington, Bury, Greater Manchester",3 
BL8 3NH,"1a Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NP,"15 Rhine Close, Tottington, Bury, Greater Manchester",3 
BL8 3NG,"9 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NP,"4 Rhine Close, Tottington, Bury, Greater Manchester",2 
BL8 3NF,"4 Beryl Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"15 Sherwood Close, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"2 Sherwood Close, Tottington, Bury, Greater Manchester",-1
BL8 3NQ,"9 Laburnum Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NE,"21 Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NN,"8 Burgundy Drive, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"13 Sherwood Close, Tottington, Bury, Greater Manchester",-1
BL8 3NQ,"16 Laburnum Avenue, Tottington, Bury, Greater Manchester",2 
BL8 3NP,"17 Rhine Close, Tottington, Bury, Greater Manchester",-1
BL8 3NR,"88 Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3NU,"22 Harwood Crescent, Tottington, Bury, Greater Manchester",2 
BL8 3NF,"12 Beryl Avenue, Tottington, Bury, Greater Manchester",2 
BL8 3NG,"30 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"64 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"76 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NU,"24 Harwood Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"23 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NE,"19 Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NQ,"20 Laburnum Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NX,"4 Prospect Court, Tottington, Bury, Greater Manchester",-1
BL8 3NT,"7 Harwood Walk, Tottington, Bury, Greater Manchester",-1
BL8 3NR,"11, Wesley Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"3 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NW,"7 Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"11 Sherwood Close, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"41 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"52 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"52 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"9 Sherwood Close, Tottington, Bury, Greater Manchester",-1
BL8 3NL,"18 Sherwood Close, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"80 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"17 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NA,"6 South Royd Street, Tottington, Bury, Greater Manchester",-1
BL8 3NP,"41 Rhine Close, Tottington, Bury, Greater Manchester",-1
BL8 3NW,"11 Wesley Street, Tottington, Bury, Greater Manchester",3 
BL8 3NQ,"5 Laburnum Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"58 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NP,"3 Rhine Close, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"37 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"82 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NP,"12 Rhine Close, Tottington, Bury, Greater Manchester",-1
BL8 3ND,"18 Old Doctors Street, Tottington, Bury, Greater Manchester",2 
BL8 3NT,"11 Harwood Walk, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"21 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"39 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NQ,"12 Laburnum Avenue, Tottington, Bury, Greater Manchester",-1
BL8 3NJ,"26 Kirklees Street, Tottington, Bury, Greater Manchester",2 
BL8 3NY,"58 Kirklees Street, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"29 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NG,"7 Hawthorn Crescent, Tottington, Bury, Greater Manchester",-1
BL8 3NH,"9 Royds Street, Tottington, Bury, Greater Manchester",-1
BL8 3SD,"Flat 1, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",1 
BL8 3SD,"Flat 14, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",2 
BL8 3SB,"19 Spring Vale Drive, Tottington, Bury, Greater Manchester",4 
BL8 3SD,"Flat 2, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3SB,"1 Spring Vale Drive, Tottington, Bury, Greater Manchester",4 
BL8 3SB,"15 Spring Vale Drive, Tottington, Bury, Greater Manchester",4 
BL8 3SB,"17 Spring Vale Drive, Tottington, Bury, Greater Manchester",3 
BL8 3SD,"Flat 11, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3SD,"Flat 3, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",2 
BL8 3SD,"Flat 7, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",2 
BL8 3SB,"10 Spring Vale Drive, Tottington, Bury, Greater Manchester",4 
BL8 3SB,"4 Spring Vale Drive, Tottington, Bury, Greater Manchester",3 
BL8 3SD,"Flat 6, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",1 
BL8 3SD,"Flat 9, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",1 
BL8 3SD,"Flat 10, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",1 
BL8 3SD,"Flat 15, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3SD,"Flat 4, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3SD,"Flat 8, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3SB,"11 Spring Vale Drive, Tottington, Bury, Greater Manchester",-1
BL8 3SD,"Flat 5, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3SD,"Flat 16, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",-1
BL8 3SA,"5 Spring Close, Tottington, Bury, Greater Manchester",4 
BL8 3SD,"Flat 12, Chapel Court, Wesley Street, Tottington, Bury, Greater Manchester",1 
BL8 3SA,"8 Spring Close, Tottington, Bury, Greater Manchester",-1
BL8 3SB,"3 Spring Vale Drive, Tottington, Bury, Greater Manchester",-1
BL8 3SA,"2 Spring Close, Tottington, Bury, Greater Manchester",-1
BL8 3SA,"7 Spring Close, Tottington, Bury, Greater Manchester",-1
BL8 3SA,"10 Spring Close, Tottington, Bury, Greater Manchester",-1
BL8 3SB,"2 Spring Vale Drive, Tottington, Bury, Greater Manchester",-1
BL8 3SA,"6 Spring Close, Tottington, Bury, Greater Manchester",-1
BL8 3TB,"3 Walshaw Brook Close, Bury, Greater Manchester",4 
BL8 3TB,"2 Walshaw Brook Close, Bury, Greater Manchester",4 
BL8 3TB,"5 Walshaw Brook Close, Bury, Greater Manchester",4 
BL8 3TA,"3 Walshaw Lane, Bury, Greater Manchester",-1
BL8 3TB,"9 Walshaw Brook Close, Bury, Greater Manchester",-1
BL8 3TA,"1 Walshaw Lane, Bury, Greater Manchester",4 
BL8 4PA,"12 Helmshore Road, Holcombe, Bury, Greater Manchester",2 
BL8 4PH,"7 Croich Green, Hawkshaw, Bury, Greater Manchester",4 
BL8 4PL,"23 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PA,"3 Helmshore Road, Holcombe, Bury, Greater Manchester",-1
BL8 4PL,"5 Balcombe Close, Bury, Greater Manchester",4 
BL8 4PH,"5 Croich Green, Hawkshaw, Bury, Greater Manchester",-1
BL8 4PP,"9 Westerham Close, Bury, Greater Manchester",4 
BL8 4PL,"4 Balcombe Close, Bury, Greater Manchester",4 
BL8 4PE,"Higher Red Lees Farm, Helmshore Road, Holcombe, Bury, Lancashire",-1
BL8 4PS,"2 Chapel Gardens, Greenmount, Bury, Greater Manchester",-1
BL8 4PS,"2 Chapel Gardens, Greenmount, Bury, Greater Manchester",-1
BL8 4PA,"14 Helmshore Road, Holcombe, Bury, Greater Manchester",-1
BL8 4PA,"16 Helmshore Road, Holcombe, Bury, Greater Manchester",-1
BL8 4PW,"6 Pulborough Close, Bury, Greater Manchester",4 
BL8 4PP,"11 Westerham Close, Bury, Greater Manchester",-1
BL8 4PL,"8 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PW,"3 Pulborough Close, Bury, Greater Manchester",-1
BL8 4PR,"1 Church Walk, Greenmount, Bury, Greater Manchester",-1
BL8 4PL,"6 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PQ,"Lodge Farm, Helmshore Road, Holcombe, Bury, Lancashire",4 
BL8 4PD,"Lower Dickfield Cottage, Helmshore Road, Holcombe, Bury, Greater Manchester",4 
BL8 4PR,"3 Church Walk, Greenmount, Bury, Greater Manchester",-1
BL8 4PH,"4 Croich Green, Hawkshaw, Bury, Greater Manchester",4 
BL8 4PH,"4 Croich Green, Hawkshaw, Bury, Greater Manchester",4 
BL8 4PA,"10 Helmshore Road, Holcombe, Bury, Greater Manchester",2 
BL8 4PA,"8 Helmshore Road, Holcombe, Bury, Greater Manchester",1 
BL8 4PL,"12 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PL,"15 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PL,"2 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PE,"The White Bungalow, Helmshore Road, Holcombe, Bury, Lancashire",-1
BL8 4PR,"2 Church Walk, Greenmount, Bury, Greater Manchester",-1
BL8 4PL,"17 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PA,"18 Helmshore Road, Holcombe, Bury, Greater Manchester",-1
BL8 4PL,"14 Balcombe Close, Bury, Greater Manchester",-1
BL8 4PS,"1 Chapel Gardens, Greenmount, Bury, Greater Manchester",-1
BL8 4PN,"2 Lingfield Close, Bury, Greater Manchester",-1
BL8 4PH,"9 Croich Green, Hawkshaw, Bury, Greater Manchester",-1
BL8 4PN,"14 Lingfield Close, Bury, Greater Manchester",-1
BL8 4PN,"8 Lingfield Close, Bury, Greater Manchester",-1
BL8 4PH,"8 Croich Green, Hawkshaw, Bury, Greater Manchester",-1
BL8 4PS,"3 Chapel Gardens, Greenmount, Bury, Greater Manchester",-1
BL8 4PP,"3 Westerham Close, Bury, Greater Manchester",-1
BL8 4PS,"4 Chapel Gardens, Greenmount, Bury, Greater Manchester",-1
BL8 4PS,"6 Chapel Gardens, Greenmount, Bury, Greater Manchester",-1
BL8 4PH,"6 Croich Green, Hawkshaw, Bury, Greater Manchester",-1
BL8 4QD,"22 Greenheys Crescent, Greenmount, Bury, Greater Manchester",4 
BL8 4QD,"2 Greenheys Crescent, Greenmount, Bury, Greater Manchester",2 
BL8 4QJ,"25 Larkfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QD,"16 Greenheys Crescent, Greenmount, Bury, Greater Manchester",3 
BL8 4QQ,"4 Kimble Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QN,"6 Brookhouse Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QD,"18 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QE,"1 Hayfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QE,"11 Hayfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QG,"21 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",4 
BL8 4QD,"9 Greenheys Crescent, Greenmount, Bury, Greater Manchester",3 
BL8 4QJ,"38 Larkfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QN,"4 Brookhouse Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QD,"20 Greenheys Crescent, Greenmount, Bury, Greater Manchester",3 
BL8 4QD,"8 Greenheys Crescent, Greenmount, Bury, Greater Manchester",3 
BL8 4QD,"39 Greenheys Crescent, Greenmount, Bury, Greater Manchester",5 
BL8 4QE,"7 Hayfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QJ,"8 Larkfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QG,"26 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",4 
BL8 4QQ,"2 Kimble Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QD,"4 Greenheys Crescent, Greenmount, Bury, Greater Manchester",2 
BL8 4QD,"37 Greenheys Crescent, Greenmount, Bury, Greater Manchester",3 
BL8 4QD,"15 Greenheys Crescent, Greenmount, Bury, Greater Manchester",4 
BL8 4QA,"8 Fellside Close, Greenmount, Bury, Greater Manchester",3 
BL8 4QN,"1 Brookhouse Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QE,"4 Hayfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QQ,"1 Kimble Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QB,"5 Green Park Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QE,"14 Hayfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QG,"9 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",3 
BL8 4QD,"3 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QA,"2 Fellside Close, Greenmount, Bury, Greater Manchester",3 
BL8 4QD,"30 Greenheys Crescent, Greenmount, Bury, Greater Manchester",3 
BL8 4QJ,"28 Larkfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QD,"24 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QD,"38 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QP,"1 Harborne Walk, Greenmount, Bury, Greater Manchester",-1
BL8 4QS,"1, Hey House Mews, Holcombe Old Road, Holcombe, Bury, Greater Manchester",-1
BL8 4QN,"8 Brookhouse Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QG,"2 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",-1
BL8 4QB,"10 Green Park Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QA,"1 Fellside Close, Greenmount, Bury, Greater Manchester",3 
BL8 4QD,"17 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QJ,"44 Larkfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QN,"2 Brookhouse Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QD,"10 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QB,"3 Green Park Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QG,"4 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",-1
BL8 4QD,"6 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QB,"14 Green Park Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QE,"6 Hayfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QJ,"27 Larkfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QJ,"34 Larkfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QB,"6 Green Park Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QG,"10 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",-1
BL8 4QJ,"26 Larkfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QF,"3 Hove Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QG,"11 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",-1
BL8 4QD,"1 Greenheys Crescent, Greenmount, Bury, Greater Manchester",4 
BL8 4QJ,"31 Larkfield Close, Greenmount, Bury, Greater Manchester",4 
BL8 4QG,"25 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",-1
BL8 4QG,"12 Hunt Fold Drive, Greenmount, Bury, Greater Manchester",-1
BL8 4QD,"23 Greenheys Crescent, Greenmount, Bury, Greater Manchester",-1
BL8 4QJ,"18 Larkfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QJ,"17 Larkfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QJ,"30 Larkfield Close, Greenmount, Bury, Greater Manchester",-1
BL8 4QE,"15 Hayfield Close, Greenmount, Bury, Greater Manchester",2 
BL8 4SA,"3 Tower Court, Greenmount, Bury, Greater Manchester",-1
BL9 0AD,"12 Crompton Street, Bury, Greater Manchester",-1
BL9 0AD,"3 Crompton Street, Bury, Greater Manchester",-1
BL9 0DZ,"12 St Marys Place, Bury, Greater Manchester",-1
BL9 0DZ,"5 St Marys Place, Bury, Greater Manchester",-1
BL9 0DZ,"15 - 17 St Marys Place, Bury, Greater Manchester",-1
BL9 0EG,"14 Tenterden Street, Bury, Greater Manchester",-1
BL9 0HS,"19 Phoenix Street, Bury, Greater Manchester",2 
BL9 0HE,"26 Irwell Street, Bury, Greater Manchester",-1
BL9 0HS,"17 Phoenix Street, Bury, Greater Manchester",2 
BL9 0HS,"11 Phoenix Street, Bury, Greater Manchester",2 
BL9 0HE,"40 Irwell Street, Bury, Greater Manchester",-1
BL9 0HE,"32 Irwell Street, Bury, Greater Manchester",2 
BL9 0HS,"27 Phoenix Street, Bury, Greater Manchester",-1
BL9 0HE,"36 Irwell Street, Bury, Greater Manchester",2 
BL9 0HQ,"42 Tenterden Street, Bury, Greater Manchester",2 
BL9 0HE,"28 Irwell Street, Bury, Greater Manchester",-1
BL9 0HF,"19 Walshe Street, Bury, Greater Manchester",2 
BL9 0HS,"1 Phoenix Street, Bury, Greater Manchester",-1
BL9 0HS,"9 Phoenix Street, Bury, Greater Manchester",3 
BL9 0HS,"15 Phoenix Street, Bury, Greater Manchester",2 
BL9 0HE,"6 Irwell Street, Bury, Greater Manchester",-1
BL9 0HS,"13 Phoenix Street, Bury, Greater Manchester",2 
BL9 0HQ,"86 Tenterden Street, Bury, Greater Manchester",-1
BL9 0HQ,"48 Tenterden Street, Bury, Greater Manchester",-1
BL9 0HQ,"88 Tenterden Street, Bury, Greater Manchester",3 
BL9 0HS,"25 Phoenix Street, Bury, Greater Manchester",2 
